customerId,orderDate
96,2011-08-30
93,2010-10-30
93,2010-10-30
93,2010-10-30
93,2010-10-30
188,2012-02-09
77,2012-05-26
77,2012-05-26
77,2012-05-26
18,2011-06-30
397,2011-10-18
199,2012-03-22
298,2009-03-01
165,2009-11-16
165,2009-11-16
54,2009-10-21
54,2009-10-21
558,2012-09-10
558,2012-09-10
558,2012-09-10
558,2012-09-10
437,2009-09-05
212,2012-07-21
643,2012-08-06
643,2012-08-06
673,2011-06-22
673,2011-06-22
684,2009-05-07
49,2010-11-24
49,2010-11-24
510,2012-01-21
135,2010-03-03
135,2010-03-03
451,2012-08-01
451,2012-08-01
671,2010-04-12
224,2010-08-24
613,2010-08-17
613,2010-08-17
220,2011-10-20
727,2011-07-04
129,2009-07-02
168,2009-04-18
168,2009-04-18
168,2009-04-18
76,2009-11-22
98,2009-03-15
98,2009-03-15
702,2011-04-09
702,2011-04-09
625,2012-09-24
625,2012-09-24
690,2011-02-22
419,2011-11-10
419,2011-11-10
419,2011-11-10
419,2011-11-10
166,2009-09-04
540,2010-07-04
410,2012-02-07
238,2012-07-27
362,2009-01-27
139,2011-12-25
614,2009-04-26
406,2009-08-04
406,2009-08-04
267,2011-02-05
267,2011-02-05
267,2011-02-05
225,2012-07-19
439,2010-02-25
16,2009-06-03
579,2012-02-24
759,2009-12-25
595,2010-06-29
595,2010-06-29
420,2010-09-21
270,2012-07-28
270,2012-07-28
292,2012-07-31
121,2011-09-12
545,2009-08-14
280,2010-04-20
280,2010-04-20
347,2009-07-17
347,2009-07-17
376,2010-04-20
376,2010-04-20
310,2012-09-09
310,2012-09-09
34,2012-08-20
767,2011-07-03
439,2010-05-23
439,2010-05-23
268,2010-02-24
268,2010-02-24
225,2010-08-23
507,2010-05-25
593,2009-11-24
450,2011-06-15
578,2010-11-10
454,2010-06-24
454,2010-06-24
593,2010-04-07
593,2010-04-07
680,2011-03-16
452,2012-01-19
452,2012-01-19
452,2012-01-19
80,2009-01-03
505,2011-04-13
139,2012-06-24
743,2009-09-27
398,2011-06-30
471,2010-06-16
233,2011-02-06
11,2010-02-04
11,2010-02-04
11,2010-02-04
11,2010-02-04
11,2010-02-04
645,2012-09-19
645,2012-09-19
18,2010-11-09
18,2010-11-09
24,2009-09-11
24,2009-09-11
92,2012-12-25
624,2011-12-09
624,2011-12-09
613,2010-12-12
613,2010-12-12
613,2010-12-12
2,2011-03-01
755,2010-06-02
755,2010-06-02
168,2011-12-14
168,2011-12-14
767,2009-12-12
767,2009-12-12
761,2009-06-25
761,2009-06-25
767,2012-12-18
327,2009-11-30
327,2009-11-30
327,2009-11-30
327,2009-11-30
398,2010-02-14
398,2010-02-14
259,2010-10-23
259,2010-10-23
259,2010-10-23
259,2010-10-23
259,2010-10-23
670,2011-12-10
605,2011-07-06
727,2011-12-24
3,2012-06-02
77,2011-06-18
310,2011-12-20
188,2011-05-11
64,2011-04-02
64,2011-04-02
459,2011-02-02
289,2012-03-23
356,2011-05-28
356,2011-05-28
356,2011-05-28
545,2012-10-18
296,2009-08-04
296,2009-08-04
240,2010-10-24
494,2012-02-18
30,2011-10-15
152,2010-12-26
152,2010-12-26
750,2011-11-08
750,2011-11-08
497,2010-01-31
379,2009-03-12
729,2010-04-19
729,2010-04-19
510,2010-12-07
510,2010-12-07
510,2010-12-07
307,2009-07-07
28,2011-07-10
28,2011-07-10
8,2010-08-04
8,2010-08-04
8,2010-08-04
342,2010-08-07
633,2011-02-20
633,2011-02-20
682,2010-05-13
562,2009-05-24
562,2009-05-24
118,2009-03-03
131,2012-06-11
36,2011-06-16
418,2010-01-13
418,2010-01-13
157,2009-10-20
110,2011-10-15
670,2010-12-21
670,2010-12-21
5,2010-04-10
5,2010-04-10
5,2010-04-10
542,2011-02-22
542,2011-02-22
542,2011-02-22
193,2009-04-27
193,2009-04-27
712,2010-03-19
495,2009-01-15
256,2010-02-09
256,2010-02-09
633,2009-11-20
325,2010-05-29
314,2010-01-07
404,2010-08-17
622,2012-02-19
622,2012-02-19
245,2010-03-08
225,2010-06-23
327,2009-04-08
256,2009-01-17
256,2009-01-17
295,2011-01-11
295,2011-01-11
295,2011-01-11
295,2011-01-11
596,2010-02-25
575,2012-05-25
575,2012-05-25
575,2012-05-25
177,2011-12-24
123,2012-12-02
123,2012-12-02
729,2011-03-11
337,2011-03-01
337,2011-03-01
684,2009-01-25
393,2011-10-04
284,2011-07-18
284,2011-07-18
742,2010-05-03
742,2010-05-03
686,2010-10-29
686,2010-10-29
331,2009-09-25
118,2010-08-30
118,2010-08-30
480,2011-11-24
207,2012-04-24
721,2009-03-05
721,2009-03-05
715,2010-06-25
715,2010-06-25
692,2010-04-03
386,2012-01-15
181,2009-04-08
619,2009-07-22
363,2012-12-04
714,2009-04-22
481,2010-04-22
503,2011-12-14
319,2010-07-26
109,2009-11-15
109,2009-11-15
222,2010-08-18
465,2009-12-14
465,2009-12-14
711,2010-03-07
711,2010-03-07
684,2010-12-13
128,2011-10-19
128,2011-10-19
128,2011-10-19
646,2010-07-31
156,2011-10-05
698,2012-02-11
58,2012-11-20
743,2009-05-16
743,2009-05-16
672,2009-03-22
672,2009-03-22
130,2009-09-11
130,2009-09-11
104,2012-05-09
104,2012-05-09
337,2012-08-12
337,2012-08-12
564,2009-07-16
564,2009-07-16
564,2009-07-16
564,2009-07-16
167,2009-05-13
510,2012-09-02
510,2012-09-02
671,2012-11-15
653,2010-04-23
520,2010-11-07
69,2010-05-06
696,2009-09-21
677,2009-07-15
182,2011-08-17
87,2012-06-15
767,2009-02-14
573,2010-06-06
573,2010-06-06
369,2010-01-29
546,2010-10-13
302,2012-01-05
112,2010-01-08
455,2011-10-26
534,2010-10-16
534,2010-10-16
534,2010-10-16
89,2009-12-04
89,2009-12-04
254,2012-12-29
166,2009-08-18
652,2010-05-30
675,2010-05-23
675,2010-05-23
675,2010-05-23
675,2010-05-23
675,2010-05-23
361,2009-03-08
361,2009-03-08
489,2012-08-08
471,2011-04-10
471,2011-04-10
480,2012-12-02
480,2012-12-02
144,2012-05-17
502,2012-08-29
767,2012-08-16
221,2009-01-13
221,2009-01-13
661,2009-02-02
661,2009-02-02
610,2009-04-26
587,2010-11-18
587,2010-11-18
587,2010-11-18
49,2009-03-10
559,2012-04-03
559,2012-04-03
449,2011-04-18
449,2011-04-18
334,2009-05-01
334,2009-05-01
332,2009-01-22
307,2011-09-30
275,2012-02-24
286,2012-05-23
130,2011-09-10
760,2009-01-01
22,2011-05-09
420,2010-05-09
284,2009-05-21
446,2009-10-17
241,2010-06-21
241,2010-06-21
241,2010-06-21
478,2011-07-13
744,2009-04-05
473,2010-08-26
473,2010-08-26
473,2010-08-26
473,2010-08-26
590,2011-04-10
590,2011-04-10
590,2011-04-10
556,2010-12-01
78,2009-12-27
450,2009-03-21
297,2009-12-21
17,2010-08-11
217,2011-09-04
592,2012-04-27
220,2012-04-10
220,2012-04-10
348,2010-11-20
83,2009-10-09
83,2009-10-09
494,2012-07-08
494,2012-07-08
494,2012-07-08
494,2012-07-08
50,2009-08-26
238,2011-05-31
366,2010-01-23
377,2009-04-04
377,2009-04-04
594,2012-09-24
91,2011-10-11
95,2012-08-01
95,2012-08-01
95,2012-08-01
665,2012-03-06
665,2012-03-06
172,2012-07-11
542,2010-06-06
356,2011-03-07
284,2010-02-20
284,2010-02-20
37,2010-05-17
37,2010-05-17
37,2010-05-17
267,2009-09-01
615,2010-10-06
483,2010-10-20
483,2010-10-20
290,2009-07-24
485,2011-08-04
418,2009-04-06
418,2009-04-06
418,2009-04-06
546,2009-08-14
546,2009-08-14
671,2011-10-09
671,2011-10-09
263,2010-08-25
453,2010-05-31
453,2010-05-31
453,2010-05-31
521,2010-03-07
521,2010-03-07
521,2010-03-07
577,2009-03-12
549,2009-06-22
305,2012-06-26
592,2009-02-12
592,2009-02-12
71,2012-02-16
71,2012-02-16
69,2012-07-13
512,2012-02-17
95,2012-06-14
584,2011-05-08
358,2010-02-11
571,2011-08-16
182,2012-02-12
222,2009-01-06
222,2009-01-06
222,2009-01-06
60,2010-06-13
60,2010-06-13
230,2009-06-18
221,2009-08-01
252,2009-11-18
15,2010-01-31
638,2009-04-27
452,2011-09-10
452,2011-09-10
43,2012-10-23
417,2010-01-31
417,2010-01-31
243,2009-02-04
243,2009-02-04
243,2009-02-04
135,2011-08-04
213,2010-10-14
597,2010-03-08
597,2010-03-08
597,2010-03-08
475,2011-02-15
750,2012-12-01
750,2012-12-01
750,2012-12-01
24,2012-08-30
512,2011-05-26
512,2011-05-26
529,2012-05-20
126,2010-11-14
201,2011-06-24
201,2011-06-24
16,2011-02-05
69,2009-06-15
84,2010-09-20
84,2010-09-20
580,2009-04-06
580,2009-04-06
580,2009-04-06
132,2010-07-18
60,2010-10-01
402,2011-12-02
68,2009-01-10
68,2009-01-10
304,2010-08-30
304,2010-08-30
177,2009-02-04
337,2012-10-16
304,2010-01-24
69,2011-11-16
69,2011-11-16
69,2011-11-16
68,2011-01-09
68,2011-01-09
484,2012-09-05
735,2012-01-08
549,2012-07-19
549,2012-07-19
307,2010-01-05
307,2010-01-05
407,2009-08-31
469,2012-03-14
614,2009-10-09
614,2009-10-09
363,2010-11-29
363,2010-11-29
64,2010-02-14
224,2010-01-25
224,2010-01-25
362,2012-01-09
717,2009-02-12
717,2009-02-12
426,2012-05-11
426,2012-05-11
524,2011-12-24
285,2010-04-28
41,2010-04-30
41,2010-04-30
41,2010-04-30
492,2011-05-06
492,2011-05-06
636,2011-09-27
328,2009-02-14
758,2009-02-27
34,2011-05-28
167,2010-09-26
136,2011-05-17
136,2011-05-17
405,2011-07-22
343,2010-05-27
343,2010-05-27
429,2012-07-14
494,2010-10-26
494,2010-10-26
688,2009-02-11
688,2009-02-11
191,2011-12-21
191,2011-12-21
598,2010-02-10
587,2010-11-25
205,2009-12-04
661,2012-03-06
115,2010-08-20
663,2009-11-28
400,2009-10-04
400,2009-10-04
446,2010-11-09
684,2010-01-15
684,2010-01-15
577,2012-03-29
167,2009-11-03
119,2011-01-27
119,2011-01-27
119,2011-01-27
554,2009-08-27
537,2010-12-14
537,2010-12-14
537,2010-12-14
537,2010-12-14
537,2010-12-14
426,2009-12-17
721,2009-11-19
721,2009-11-19
394,2012-04-04
25,2009-03-18
751,2010-07-09
47,2011-03-17
47,2011-03-17
689,2010-11-04
434,2010-03-12
434,2010-03-12
652,2012-04-09
652,2012-04-09
129,2011-11-17
129,2011-11-17
45,2009-01-31
476,2010-07-25
476,2010-07-25
647,2012-08-07
758,2011-02-08
482,2010-09-13
482,2010-09-13
551,2012-04-27
537,2010-05-30
656,2010-09-17
453,2010-02-06
453,2010-02-06
453,2010-02-06
52,2012-05-13
52,2012-05-13
52,2012-05-13
428,2011-07-25
556,2011-02-09
556,2011-02-09
436,2011-02-26
117,2010-07-24
393,2012-01-18
361,2012-05-11
589,2012-06-06
471,2012-03-23
471,2012-03-23
465,2010-08-04
465,2010-08-04
465,2010-08-04
754,2011-06-28
754,2011-06-28
60,2011-09-24
60,2011-09-24
611,2011-08-25
611,2011-08-25
722,2012-10-04
722,2012-10-04
722,2012-10-04
86,2009-10-02
86,2009-10-02
52,2012-04-09
400,2012-12-04
95,2011-07-05
725,2012-10-15
209,2009-01-27
209,2009-01-27
209,2009-01-27
453,2011-01-18
384,2010-03-21
54,2009-08-15
54,2009-08-15
586,2010-05-06
25,2011-04-13
374,2012-09-03
57,2012-03-30
510,2010-12-14
510,2010-12-14
510,2010-12-14
510,2010-12-14
106,2009-05-01
106,2009-05-01
247,2012-10-30
247,2012-10-30
247,2012-10-30
15,2010-11-04
448,2009-10-27
448,2009-10-27
739,2010-09-27
506,2011-04-11
506,2011-04-11
506,2011-04-11
148,2012-11-06
148,2012-11-06
323,2011-12-10
590,2009-08-14
354,2011-08-09
354,2011-08-09
381,2012-12-24
500,2009-12-05
674,2012-01-05
674,2012-01-05
674,2012-01-05
674,2012-01-05
645,2012-05-16
574,2010-07-20
574,2010-07-20
251,2011-01-19
101,2012-07-21
101,2012-07-21
753,2011-03-07
219,2009-12-13
45,2012-07-15
45,2012-07-15
215,2011-05-08
518,2012-10-27
281,2009-09-25
441,2009-09-25
263,2012-11-19
312,2011-07-23
91,2012-07-28
91,2012-07-28
218,2012-01-03
218,2012-01-03
218,2012-01-03
53,2010-07-22
53,2010-07-22
53,2010-07-22
497,2010-01-31
458,2012-04-09
458,2012-04-09
52,2010-10-07
380,2009-10-20
380,2009-10-20
550,2012-10-26
550,2012-10-26
18,2009-05-28
37,2009-03-29
37,2009-03-29
177,2010-02-27
177,2010-02-27
177,2010-02-27
177,2010-02-27
77,2012-09-04
62,2012-05-05
473,2011-07-06
473,2011-07-06
277,2011-11-13
119,2011-01-01
41,2010-07-17
41,2010-07-17
350,2011-04-08
499,2011-10-20
555,2009-10-01
510,2010-05-10
510,2010-05-10
290,2012-07-30
743,2011-08-02
113,2012-05-14
113,2012-05-14
695,2012-03-24
465,2009-08-04
293,2011-10-09
293,2011-10-09
108,2012-08-05
220,2011-05-15
547,2009-07-22
374,2012-08-23
283,2012-05-11
344,2009-12-06
391,2011-02-18
391,2011-02-18
750,2010-09-03
376,2012-09-29
376,2012-09-29
559,2011-06-10
559,2011-06-10
256,2010-05-09
256,2010-05-09
376,2009-02-18
376,2009-02-18
613,2012-02-05
613,2012-02-05
271,2010-12-12
271,2010-12-12
446,2011-10-01
25,2009-10-10
332,2009-02-13
332,2009-02-13
619,2010-12-24
127,2010-07-27
387,2010-05-10
306,2011-03-02
405,2010-04-11
405,2010-04-11
93,2011-04-29
93,2011-04-29
385,2009-03-19
370,2009-11-08
43,2012-06-27
43,2012-06-27
43,2012-06-27
167,2012-10-06
595,2011-04-24
414,2012-04-25
208,2011-06-20
338,2010-09-30
321,2009-07-25
398,2009-01-06
605,2009-09-28
377,2012-12-26
400,2012-11-22
49,2011-04-20
49,2011-04-20
367,2012-03-10
367,2012-03-10
693,2011-12-30
693,2011-12-30
736,2010-06-17
736,2010-06-17
405,2012-01-15
405,2012-01-15
331,2010-10-23
331,2010-10-23
82,2011-01-21
347,2012-10-29
105,2012-02-06
385,2012-06-15
385,2012-06-15
256,2010-04-15
256,2010-04-15
215,2012-12-15
215,2012-12-15
201,2009-01-06
201,2009-01-06
761,2011-08-19
761,2011-08-19
352,2010-12-12
281,2011-11-16
751,2010-12-18
324,2009-01-19
196,2009-10-13
495,2009-10-15
708,2011-01-01
452,2012-10-30
295,2010-04-28
295,2010-04-28
27,2012-07-21
765,2012-02-11
148,2009-10-25
123,2012-03-12
758,2009-01-28
758,2009-01-28
417,2012-09-19
478,2009-01-26
478,2009-01-26
467,2012-09-23
299,2012-05-27
588,2012-07-23
212,2010-09-25
518,2009-10-27
452,2011-04-29
452,2011-04-29
104,2011-08-17
200,2010-07-14
136,2009-11-18
119,2011-09-14
590,2010-09-21
55,2011-04-05
55,2011-04-05
55,2011-04-05
619,2011-05-20
619,2011-05-20
88,2009-05-07
465,2009-04-22
742,2009-12-03
677,2010-07-19
502,2011-08-02
465,2011-12-04
158,2011-10-28
126,2011-08-14
688,2010-08-14
84,2011-07-04
397,2009-05-27
397,2009-05-27
590,2010-08-17
534,2010-09-01
534,2010-09-01
446,2012-06-29
446,2012-06-29
577,2011-08-21
129,2009-06-09
97,2012-05-18
195,2010-02-28
230,2012-06-12
230,2012-06-12
555,2012-06-27
233,2012-10-30
536,2011-09-15
536,2011-09-15
291,2010-08-31
201,2012-05-25
201,2012-05-25
201,2012-05-25
540,2010-10-08
541,2012-03-15
541,2012-03-15
637,2011-09-04
637,2011-09-04
764,2010-02-21
559,2012-07-21
184,2009-02-04
646,2010-09-08
646,2010-09-08
158,2009-11-25
158,2009-11-25
158,2009-11-25
71,2009-04-29
209,2009-08-25
147,2012-05-13
147,2012-05-13
147,2012-05-13
613,2012-10-27
540,2012-05-21
225,2012-04-13
225,2012-04-13
367,2012-07-12
367,2012-07-12
174,2009-09-16
750,2011-09-15
459,2009-04-01
562,2012-07-10
562,2012-07-10
613,2012-09-20
312,2010-01-13
249,2012-06-30
22,2012-10-25
22,2012-10-25
413,2010-09-25
413,2010-09-25
413,2010-09-25
759,2010-05-26
274,2011-04-06
193,2012-05-07
193,2012-05-07
5,2011-08-26
85,2011-11-10
328,2009-08-09
376,2010-10-11
459,2012-08-20
459,2012-08-20
459,2012-08-20
327,2010-08-05
327,2010-08-05
153,2011-08-11
207,2012-09-09
207,2012-09-09
422,2011-04-12
422,2011-04-12
131,2012-04-05
462,2010-09-22
52,2010-03-25
625,2011-02-24
625,2011-02-24
639,2009-08-13
752,2010-02-04
30,2009-06-22
64,2011-09-25
64,2011-09-25
245,2012-03-16
413,2012-08-28
308,2009-06-24
523,2011-06-07
523,2011-06-07
523,2011-06-07
304,2010-09-04
304,2010-09-04
757,2009-07-17
757,2009-07-17
354,2009-11-02
354,2009-11-02
165,2009-08-01
165,2009-08-01
165,2009-08-01
443,2011-04-10
443,2011-04-10
443,2011-04-10
424,2012-04-01
424,2012-04-01
295,2010-08-06
295,2010-08-06
684,2010-09-10
197,2010-09-19
571,2010-07-27
571,2010-07-27
283,2011-02-11
551,2009-11-05
239,2011-09-15
247,2012-01-10
593,2009-02-26
593,2009-02-26
584,2010-02-02
584,2010-02-02
237,2009-10-09
237,2009-10-09
237,2009-10-09
167,2009-04-24
759,2011-06-17
759,2011-06-17
449,2010-07-18
658,2012-11-30
658,2012-11-30
658,2012-11-30
688,2011-01-13
136,2009-09-18
310,2012-04-12
399,2012-09-30
675,2011-09-22
716,2011-12-06
698,2009-08-29
698,2009-08-29
131,2009-01-07
131,2009-01-07
508,2011-03-12
508,2011-03-12
508,2011-03-12
508,2011-03-12
227,2012-03-28
227,2012-03-28
227,2012-03-28
227,2012-03-28
659,2010-04-15
698,2012-05-21
698,2012-05-21
168,2009-02-19
168,2009-02-19
168,2009-02-19
428,2009-05-15
428,2009-05-15
11,2012-02-11
11,2012-02-11
11,2012-02-11
363,2011-05-05
363,2011-05-05
384,2011-04-30
384,2011-04-30
480,2010-12-31
480,2010-12-31
170,2012-10-29
153,2011-10-20
153,2011-10-20
312,2009-11-06
312,2009-11-06
310,2011-12-30
767,2009-01-09
534,2011-12-20
488,2012-09-30
703,2011-09-22
703,2011-09-22
286,2009-01-31
286,2009-01-31
274,2012-10-02
274,2012-10-02
456,2010-09-26
482,2010-08-06
482,2010-08-06
730,2010-12-20
399,2012-09-08
399,2012-09-08
513,2011-03-05
513,2011-03-05
513,2011-03-05
157,2009-12-24
157,2009-12-24
279,2009-08-12
158,2009-07-31
158,2009-07-31
738,2009-09-25
738,2009-09-25
527,2012-05-22
527,2012-05-22
527,2012-05-22
557,2010-04-20
465,2009-10-02
403,2011-03-16
614,2009-02-11
532,2009-02-24
20,2009-02-25
502,2010-12-21
698,2012-08-05
698,2012-08-05
698,2012-08-05
656,2012-12-16
675,2011-09-19
708,2010-01-17
352,2009-09-15
488,2011-06-24
488,2011-06-24
264,2010-12-05
307,2012-05-03
405,2012-10-27
70,2009-06-28
41,2009-01-17
725,2010-05-04
468,2012-02-27
460,2011-06-29
460,2011-06-29
130,2009-06-07
306,2011-12-19
480,2011-07-26
480,2011-07-26
117,2009-03-01
677,2012-04-11
677,2012-04-11
306,2009-01-28
306,2009-01-28
75,2009-06-24
75,2009-06-24
177,2012-06-25
531,2009-09-26
727,2009-07-27
405,2010-08-10
683,2009-10-28
683,2009-10-28
768,2009-10-04
211,2010-08-04
615,2011-09-05
305,2010-12-03
80,2009-09-30
80,2009-09-30
494,2012-11-04
386,2010-07-16
386,2010-07-16
386,2010-07-16
386,2010-07-16
695,2009-08-19
583,2009-09-18
583,2009-09-18
261,2010-07-26
261,2010-07-26
211,2010-03-30
211,2010-03-30
347,2012-03-15
347,2012-03-15
502,2009-07-12
502,2009-07-12
502,2009-07-12
38,2009-01-24
452,2011-09-29
452,2011-09-29
202,2010-04-10
340,2009-03-18
241,2009-12-16
528,2010-03-07
528,2010-03-07
468,2012-02-27
662,2012-09-23
662,2012-09-23
662,2012-09-23
334,2011-07-05
334,2011-07-05
499,2011-01-16
368,2009-04-20
68,2012-12-25
68,2012-12-25
556,2011-04-09
556,2011-04-09
728,2012-09-24
184,2009-08-24
247,2010-11-13
643,2009-05-23
693,2009-07-12
693,2009-07-12
225,2011-09-20
763,2010-12-12
763,2010-12-12
100,2009-02-02
637,2010-01-12
637,2010-01-12
592,2009-11-23
483,2009-10-20
483,2009-10-20
567,2011-11-30
569,2010-01-14
97,2010-02-11
97,2010-02-11
291,2010-12-30
291,2010-12-30
291,2010-12-30
132,2011-10-30
132,2011-10-30
179,2011-02-25
587,2010-04-15
587,2010-04-15
587,2010-04-15
45,2009-04-16
708,2012-11-01
446,2011-12-22
446,2011-12-22
239,2012-01-20
239,2012-01-20
507,2011-09-07
507,2011-09-07
328,2011-05-04
328,2011-05-04
703,2012-06-02
703,2012-06-02
125,2012-09-11
250,2011-01-09
223,2009-01-11
223,2010-08-15
223,2010-08-15
131,2010-08-13
131,2010-08-13
514,2009-09-29
767,2012-06-24
400,2010-03-14
6,2012-12-18
6,2012-12-18
6,2012-12-18
6,2012-12-18
2,2010-08-04
493,2012-10-19
493,2012-10-19
493,2012-10-19
89,2012-10-18
1,2011-08-08
377,2010-04-02
364,2010-03-02
349,2010-03-25
548,2010-05-24
421,2010-12-26
421,2010-12-26
421,2010-12-26
197,2010-07-29
103,2012-06-08
441,2012-08-12
441,2012-08-12
378,2011-10-06
378,2011-10-06
378,2011-10-06
92,2012-11-13
92,2012-11-13
149,2009-11-24
165,2012-06-16
688,2010-11-03
688,2010-11-03
107,2009-04-10
548,2012-08-12
679,2012-01-30
679,2012-01-30
338,2009-08-05
639,2012-11-05
239,2010-05-21
41,2010-12-05
41,2010-12-05
41,2010-12-05
41,2010-12-05
211,2009-01-10
211,2009-01-10
85,2010-02-26
273,2012-09-02
273,2012-09-02
187,2011-02-28
116,2009-09-26
621,2011-09-17
631,2012-08-19
98,2011-12-08
98,2011-12-08
734,2011-06-05
729,2010-02-11
729,2010-02-11
28,2009-08-31
28,2009-08-31
751,2010-05-17
525,2011-03-12
525,2011-03-12
607,2009-06-30
607,2009-06-30
719,2011-10-22
305,2009-02-08
710,2009-03-04
243,2010-10-06
704,2010-11-07
220,2012-03-13
300,2010-07-26
300,2010-07-26
708,2009-10-30
738,2012-01-31
443,2011-05-24
87,2009-05-20
87,2009-05-20
87,2009-05-20
163,2009-12-26
701,2009-11-14
701,2009-11-14
215,2012-11-08
215,2012-11-08
189,2009-06-28
189,2009-06-28
189,2009-06-28
357,2010-07-03
357,2010-07-03
290,2012-09-19
1,2011-10-25
1,2011-10-25
15,2010-02-27
165,2009-08-11
165,2009-08-11
165,2009-08-11
203,2009-08-31
203,2009-08-31
60,2009-01-26
60,2009-01-26
526,2011-08-02
37,2010-01-03
494,2012-12-07
100,2012-05-25
100,2012-05-25
100,2012-05-25
380,2011-03-10
380,2011-03-10
496,2010-06-28
632,2009-01-29
632,2009-01-29
157,2011-07-18
157,2011-07-18
550,2009-01-29
740,2011-03-05
740,2011-03-05
122,2009-07-07
448,2010-09-15
696,2009-10-05
696,2009-10-05
540,2009-04-10
233,2010-10-09
233,2010-10-09
233,2010-10-09
72,2009-01-12
163,2010-02-09
185,2012-10-01
109,2009-05-18
629,2012-04-15
552,2012-05-19
552,2012-05-19
304,2011-03-30
231,2010-12-08
634,2012-11-22
339,2010-08-14
110,2010-02-10
110,2010-02-10
110,2010-02-10
515,2009-07-12
585,2009-08-11
585,2009-08-11
750,2009-11-29
750,2009-11-29
262,2009-01-19
262,2009-01-19
219,2011-12-25
219,2011-12-25
695,2010-10-30
660,2011-12-15
136,2009-03-05
76,2011-11-26
565,2011-01-10
565,2011-01-10
565,2011-01-10
565,2011-01-10
235,2012-07-21
235,2012-07-21
197,2010-07-30
197,2010-07-30
634,2009-04-10
634,2009-04-10
548,2011-12-06
70,2010-10-09
633,2011-10-30
544,2010-04-12
179,2010-11-24
590,2009-05-20
714,2012-07-29
559,2012-08-26
265,2010-01-20
92,2011-11-18
230,2010-01-14
519,2012-03-30
323,2009-12-20
323,2009-12-20
121,2010-09-18
121,2010-09-18
121,2010-09-18
638,2011-03-15
638,2011-03-15
366,2012-03-27
747,2010-12-28
131,2010-09-11
585,2012-06-07
341,2011-02-03
121,2011-04-15
121,2011-04-15
562,2011-07-28
510,2009-12-12
281,2009-09-16
234,2011-02-26
398,2011-02-05
48,2011-06-07
587,2011-09-21
301,2009-05-28
613,2012-11-14
40,2012-12-22
97,2009-02-03
97,2009-02-03
77,2012-03-15
77,2012-03-15
468,2010-09-19
468,2010-09-19
57,2012-04-17
67,2010-07-03
67,2010-07-03
233,2009-05-16
596,2009-11-02
596,2009-11-02
596,2009-11-02
625,2010-07-04
98,2010-04-29
98,2010-04-29
98,2010-04-29
549,2012-12-09
549,2012-12-09
549,2012-12-09
48,2011-06-07
512,2011-02-24
239,2011-08-07
239,2011-08-07
597,2011-01-14
489,2012-01-12
489,2012-01-12
489,2012-01-12
766,2009-01-30
379,2012-05-01
488,2011-07-13
488,2011-07-13
126,2011-05-04
126,2011-05-04
126,2011-05-04
126,2011-05-04
656,2009-12-25
656,2009-12-25
381,2011-04-15
637,2009-11-17
637,2009-11-17
668,2010-06-03
167,2011-02-20
167,2011-02-20
495,2011-05-21
495,2011-05-21
267,2012-03-02
267,2012-03-02
163,2009-08-28
156,2012-12-03
220,2012-07-03
658,2012-05-08
501,2009-07-27
563,2010-07-09
563,2010-07-09
405,2009-10-08
601,2011-05-21
601,2011-05-21
736,2009-02-13
560,2012-04-25
560,2012-04-25
560,2012-04-25
299,2010-01-15
164,2010-04-04
344,2011-04-06
759,2009-07-01
380,2012-04-01
358,2012-04-08
358,2012-04-08
459,2011-01-22
459,2011-01-22
432,2012-03-15
267,2009-03-27
266,2012-10-28
266,2012-10-28
684,2009-12-02
522,2009-08-10
522,2009-08-10
522,2009-08-10
772,2012-04-16
359,2011-02-02
359,2011-02-02
359,2011-02-02
359,2011-02-02
544,2012-10-15
767,2011-01-11
691,2010-06-15
507,2010-10-21
263,2010-12-17
559,2009-03-02
559,2009-03-02
559,2009-03-02
711,2012-12-06
711,2012-12-06
632,2011-11-26
557,2010-03-09
557,2010-03-09
614,2011-01-30
260,2012-05-28
12,2009-06-01
12,2009-06-01
536,2012-09-25
213,2010-06-13
213,2010-06-13
562,2012-05-06
562,2012-05-06
562,2012-05-06
562,2012-05-06
244,2011-04-19
123,2011-02-07
698,2012-11-09
698,2012-11-09
456,2009-01-11
536,2009-09-19
177,2012-04-05
177,2012-04-05
96,2011-11-18
9,2012-04-28
8,2009-08-18
660,2010-09-12
660,2010-09-12
660,2010-09-12
734,2010-11-21
734,2010-11-21
413,2010-04-01
413,2010-04-01
569,2011-01-24
569,2011-01-24
168,2010-07-04
737,2011-10-24
176,2011-12-18
492,2009-11-11
492,2009-11-11
492,2009-11-11
596,2012-07-12
349,2011-12-10
400,2011-02-01
385,2009-06-05
244,2009-08-26
244,2009-08-26
733,2010-03-28
652,2011-02-10
652,2011-02-10
674,2010-05-17
53,2010-04-03
636,2011-12-30
335,2010-08-21
173,2010-07-29
127,2012-09-23
319,2009-02-17
708,2012-03-09
708,2012-03-09
657,2011-12-15
299,2010-06-15
40,2010-08-12
40,2010-08-12
400,2009-01-18
747,2009-07-24
336,2009-01-16
549,2011-09-23
549,2011-09-23
43,2010-07-31
43,2010-07-31
559,2011-10-07
502,2012-09-05
502,2012-09-05
502,2012-09-05
694,2012-04-23
668,2009-10-13
668,2009-10-13
201,2011-09-19
749,2011-10-03
749,2011-10-03
535,2010-09-17
534,2009-06-15
368,2009-01-15
125,2012-05-06
125,2012-05-06
10,2009-12-22
440,2011-11-25
